MRP_WHS_GRP,WS_CD,JOC_CD,VENDOR_CD,VENDOR_DESC,DISB_CHARGE_CD,ITEM_NO,ITEM_DESC,WHS_CD,STD_PACK,PLAN_LOT_SIZE,USAGE_QTY,PLAN_LOT_USAGE_QTY,SUPPLY_QTY,OPEN_QTY,PARENT_ITEM_DESC,START_ECN_ACCUM_QTY,END_ECN_ACCUM_QTY
BTV,FFL08,24518003,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,227,1,227,0,227,SV-41729(E33)/KD-43X75WL/E33,1,227
BTV,FFL08,24518003,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504927211,"CARTON, INDIVIDUAL (SM PHNR)",RC1S1,1,227,1,227,0,227,SV-41729(E33)/KD-43X75WL/E33,1,227
BTV,FFL08,24518003,108349,BOE TECH (HK) LTD_SCM RM,PANELTV,101689911,LCD PANEL(B43WQ1),RCFS1,1,227,1,227,0,227,SV-41729(E33)/KD-43X75WL/E33,1,227
BTV,FFL08,24516004,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,210,1,210,0,210,SV-41727(E33)/KD-55X75WL/E33,1,210
BTV,FFL08,24183009,080140,TOKOPAK SDN BHD,OUTJIT,503595901,"CUSHION, UPPER R (3L SEP)",RC1S1,1,187,1,187,0,187,SV-41319(J1)/XRJ-77A80L/J1,1,187
BTV,FFL08,22746014,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,503862901,"CARTON, INDIVIDUAL (M LIO)",RC1S1,1,15,1,15,0,15,SV-40276(VN3)/XR-48A90K/AZ1,1,15
BTV,FFL08,22530038,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,440991902,"BAG,PROTECTION PEHD(1720X1050)",RC1S1,1,132,1,132,0,132,SV-40001(J1)/XRJ-65A95K/J1,1,132
BTV,FFL08,22530038,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44408101,"PAPER PALLET, DER 65 (5SETS)",RC1S1,1,132,0.0909,12,0,12,SV-40001(J1)/XRJ-65A95K/J1,1,132
BTV,FFL08,22530038,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44408201,"PAPER PALLET, DER 65 (6SETS)",RC1S1,1,132,0.0909,12,0,12,SV-40001(J1)/XRJ-65A95K/J1,1,132
BTV,FFL08,22530038,313804,SONY ELECT OPERATIONS (CN) LTD,OUTJITI,503456102,"STAND, BASE (2L DER) A",RC1S1,1,132,1,132,0,132,SV-40001(J1)/XRJ-65A95K/J1,1,132
BTV,FFL10,24515004,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,17,1,17,0,17,SV-41726(E33)/KD-65X75WL/E33,1,17
BTV,FFL10,24515003,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502158201,CUSHION SIDE (2L PHN),RC1S1,1,150,2,300,0,300,SV-41726(E33)/KD-65X75WL/E33,1,150
BTV,FFL10,24515003,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504871501,CUSHION UPPER (2L PHNM),RC1S1,1,150,1,150,0,150,SV-41726(E33)/KD-65X75WL/E33,1,150
BTV,FFL10,24469004,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,88,1,88,0,88,SV-41725(E33)/KD-75X75WL/E33,1,88
BTV,FFL10,24469004,002128,DANSONPACK (KL) SDN BHD,OUTJITB,474124901,"BAG,PROTECTION(3L LTC)",RC1S1,1,88,2,176,0,176,SV-41725(E33)/KD-75X75WL/E33,1,88
BTV,FFL10,24401002,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44408501,"PAPER PALLET, MKY 75 (5SETS)",RC1S1,1,48,0.0909,5,0,5,SV-41137(VN3)/XR-75X95L/IA2,1,48
BTV,FFL10,24211001,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,459648501,"BAG,PROTECTION PEHD(2400X1500)",RC1S1,1,10,1,10,0,10,SV-41120(AZ1)/XR-83A80L/AF1,1,10
BTV,FFL10,24211001,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44409401,"PAPER PALLET, SGT 83_106MM",RC1S1,1,10,0.2,2,0,2,SV-41120(AZ1)/XR-83A80L/AF1,1,10
BTV,FFL10,22947018,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,504040601,REAR COVER (4L HRS) A,RC1S1,1,107,1,107,0,107,SV-40266(VN3)/KD-85X85K/E51,1,107
BTV,FFL10,22947018,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503862701,"CARTON, INDIVIDUAL (4L HRS)",RC1S1,1,107,1,107,0,107,SV-40266(VN3)/KD-85X85K/E51,1,107
BTV,FFL10,22938015,507800,SONY CORPORATION,PANELTV,A5043468A,P-MOD (YDCM075CCS02),RCFS1,1,66,1,66,65,1,SV-40268(VN3)/KD-75X85K/UAF1,1,66
BTV,FFL10,22931020,080124,BANGI PLASTICS SDN BHD,INJIT,502877024,REAR COVER ASSY (3L LYX),RC1S1,1,154,1,154,0,154,SV-40268(VN3)/KD-75X85K/AF1,1,154
BTV,FFL10,22931020,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502432001,"CUSHION, LOWER L (3L RIS)",RC1S1,1,154,1,154,0,154,SV-40268(VN3)/KD-75X85K/AF1,1,154
BTV,FFL10,22931020,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44400101,"PAPER PALLET, BNN 75"" (5)",RC1S1,1,154,0.0909,14,0,14,SV-40268(VN3)/KD-75X85K/AF1,1,154
BTV,FFL10,22931020,507800,SONY CORPORATION,PANELTV,A5043468A,P-MOD (YDCM075CCS02),RCFS1,1,154,1,154,0,154,SV-40268(VN3)/KD-75X85K/AF1,1,154
BTV,FFL10,22767017,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502432201,"CUSHION, SIDE (3L RIS)",RC1S1,1,204,2,408,350,58,SV-40051(VN3)/XR-75X90K/1AF1,1,204
BTV,FFL10,22763009,080140,TOKOPAK SDN BHD,OUTJIT,504959901,"CUSHION, UPPER R (4L TGR)",RC1S1,1,18,1,18,0,18,SV-40049(VN3)/XR-85X90K/IA2,1,18
BTV,FFL10,22761016,507800,SONY CORPORATION,PANELTV,A5053783A,P-MOD (YDCM085DCU02),RCFS1,1,48,1,48,0,48,SV-40049(VN3)/XR-85X90K/UAF1,1,48
BTV,FFL10,22759018,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,504040501,REAR COVER (4L TGR) A,RC1S1,1,317,1,317,0,317,SV-40049(VN3)/XR-85X90K/AZ1,1,317
BTV,FFL10,22759018,080140,TOKOPAK SDN BHD,OUTJIT,504959801,"CUSHION, UPPER L (4L TGR)",RC1S1,1,317,1,317,0,317,SV-40049(VN3)/XR-85X90K/AZ1,1,317
BTV,FFL10,22759017,080140,TOKOPAK SDN BHD,OUTJIT,504959602,"CUSHION, LOWER LR (4L TGR)",RC1S1,1,352,1,352,40,312,SV-40049(VN3)/XR-85X90K/AZ1,1,352
BTV,FFL10,22759017,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503442501,"CELL, PROTECTOR (4L TGR)",RC1S1,1,352,1,352,224,128,SV-40049(VN3)/XR-85X90K/AZ1,1,352
BTV,FFL10,22757008,080140,TOKOPAK SDN BHD,OUTJIT,504959701,"CUSHION, SIDE (4L TGR)",RC1S1,1,27,2,54,0,54,SV-40049(VN3)/XR-85X90K/TH8,1,27
BTV,FFL10,22726008,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,440992002,"BAG,PROTECTION PEHD(1950X1200)",RC1S1,1,22,1,22,0,22,SV-40279(VN3)/XR-75X95K/E51,1,22
BTV,FFL10,22726008,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503415801,TRAY (3L MKY),RC1S1,1,22,1,22,0,22,SV-40279(VN3)/XR-75X95K/E51,1,22
BTV,FFL10,22726008,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503415902,"BOARD, FRONT (3L MKY)",RC1S1,1,22,1,22,0,22,SV-40279(VN3)/XR-75X95K/E51,1,22
BTV,FGL02,24606001,005101,RYOKA (MALAYSIA) SDN BHD,INJIT,503983541,BEZEL ASSY OC (L PHN),RC1S1,1,30,1,30,0,30,SV-41544(CEI)/FW-55BZ35L/CEI,1,30
BTV,FGL02,24606001,080140,TOKOPAK SDN BHD,OUTJIT,502149201,CUSHION LOWER (L PHN),RC1S1,1,30,1,30,0,30,SV-41544(CEI)/FW-55BZ35L/CEI,1,30
BTV,FGL02,24605001,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503762601,REFLECTIVE SHEET (EPH L),RC1S1,1,30,1,30,0,30,SV-41499(CEI)/FW-55BZ40L/CEI,1,30
BTV,FGL02,24605001,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101714121,LIQUID CRYSTAL ELEMENT(B55QUB),RCGS1,1,30,1,30,0,30,SV-41499(CEI)/FW-55BZ40L/CEI,1,30
BTV,FGL02,24601001,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503762601,REFLECTIVE SHEET (EPH L),RC1S1,1,50,1,50,0,50,SV-41487(CEI)/FW-55BZ30L/CEI,1,50
BTV,FGL02,24331005,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357502,CUSHION UPPER (L EPH),RC1S1,1,84,1,84,0,84,SV-41724(E33)/KD-55X80L/E33,1,84
BTV,FGL02,24331005,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502471101,CELL PROTECTOR (L RIS),RC1S1,1,84,1,84,0,84,SV-41724(E33)/KD-55X80L/E33,1,84
BTV,FGL02,24150010,PA1257,INABATA MALAYSIA SDN BHD,INJITIOP,503477811,MOP SHEET (EPH L),RC1S1,1,200,1,200,0,200,SV-41142(PL1)/KD-55X80L/PL1,1,200
BTV,FGL02,24150010,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503762601,REFLECTIVE SHEET (EPH L),RC1S1,1,200,1,200,0,200,SV-41142(PL1)/KD-55X80L/PL1,1,200
BTV,FGL02,23886005,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503338801,BEZEL BT ASSY (L EPH),RC1S1,1,84,1,84,0,84,SV-41112(VN3)/KD-55X80L/UAF1,1,84
BTV,FGL02,23886005,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357502,CUSHION UPPER (L EPH),RC1S1,1,84,1,84,0,84,SV-41112(VN3)/KD-55X80L/UAF1,1,84
BTV,FGL02,23884007,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,502459014,REAR COVER ASSY (L LYX),RC1S1,1,43,1,43,0,43,SV-41112(VN3)/KD-55X80L/AZ1,1,43
BTV,FGL02,23884007,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503762601,REFLECTIVE SHEET (EPH L),RC1S1,1,43,1,43,0,43,SV-41112(VN3)/KD-55X80L/AZ1,1,43
BTV,FGL02,23883010,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357502,CUSHION UPPER (L EPH),RC1S1,1,126,1,126,0,126,SV-41112(VN3)/KD-55X80L/AF1,1,126
BTV,FGL02,23881008,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357601,CUSHION LOWER (L EPH),RC1S1,1,121,1,121,0,121,SV-41112(VN3)/KD-55X80L/E51,1,121
BTV,FGL02,23880005,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,503339013,BACK CHASSIS ASSY (L EPH),RC1S1,1,177,1,177,0,177,SV-41112(VN3)/KD-55X80L/TH8,1,177
BTV,FGL02,23859010,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503338801,BEZEL BT ASSY (L EPH),RC1S1,1,408,1,408,0,408,SV-41186(TW6)/KM-55X80L/TW6,1,408
BTV,FGL02,23859010,S80003,SONY TAIWAN LIMITED,INJITIOP,503477001,DIFFUSER PLATE (EPH L),RC1S1,1,408,1,408,0,408,SV-41186(TW6)/KM-55X80L/TW6,1,408
BTV,FGL02,23859010,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101714212,MOUNTED PWB E-T-CON (55),RC1S3,1,408,1,408,0,408,SV-41186(TW6)/KM-55X80L/TW6,1,408
BTV,FGL02,22441033,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,502459014,REAR COVER ASSY (L LYX),RC1S1,1,404,1,404,0,404,SV-40039(VN3)/KD-55X80K/UAF1,1,404
BTV,FGL02,22441033,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503338801,BEZEL BT ASSY (L EPH),RC1S1,1,404,1,404,0,404,SV-40039(VN3)/KD-55X80K/UAF1,1,404
BTV,FGL02,22441033,S80003,SONY TAIWAN LIMITED,INJITIOP,503477001,DIFFUSER PLATE (EPH L),RC1S1,1,404,1,404,0,404,SV-40039(VN3)/KD-55X80K/UAF1,1,404
BTV,FGL02,22441033,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503312611,"STAND, R (2L EPH) A",RC1S1,1,404,1,404,0,404,SV-40039(VN3)/KD-55X80K/UAF1,1,404
BTV,FGL02,22441033,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101410713,MOUNTED PWB E-T-CON (55),RC1S3,1,404,1,404,0,404,SV-40039(VN3)/KD-55X80K/UAF1,1,404
BTV,FGL02,22440032,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITILS,101326912,MOUNTED PWB LS BAR (EPH L),RC1S3,1,168,10,1680,0,1680,SV-40039(VN3)/KD-55X80K/AF1,1,168
BTV,FGL02,22406102,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,502459014,REAR COVER ASSY (L LYX),RC1S1,1,797,1,797,520,277,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL02,22406102,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503338801,BEZEL BT ASSY (L EPH),RC1S1,1,797,1,797,507,290,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL02,22406102,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357601,CUSHION LOWER (L EPH),RC1S1,1,797,1,797,350,447,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL02,22406102,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,797,1,797,485,312,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL02,22406102,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502240301,"BAG,PROTECTION SLIT(1500X1050)",RC1S1,1,797,1,797,350,447,SV-40039(VN3)/KD-55X80K/VN3,1,797
BTV,FGL03,24630001,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,503553701,REFLECTIVE SHEET (HRS 2L),RC1S1,1,30,1,30,0,30,SV-41498(CEI)/FW-65BZ40L/CEI,1,30
BTV,FGL03,24630001,PA1086,ELEMATEC SINGAPORE (PTE) LTD,INJITILS,101875111,MOUNTED PWB LS BAR (XENB 2L),RC1S3,1,30,12,360,0,360,SV-41498(CEI)/FW-65BZ40L/CEI,1,30
BTV,FGL03,24630001,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101714321,LIQUID CRYSTAL ELEMENT(B65QUB),RCGS1,1,30,1,30,0,30,SV-41498(CEI)/FW-65BZ40L/CEI,1,30
BTV,FGL03,24626001,080124,BANGI PLASTICS SDN BHD,INJIT,502350212,REAR COVER (2L PHN) A,RC1S1,1,50,1,50,0,50,SV-41485(CEI)/FW-65BZ30L/CEI,1,50
BTV,FGL03,24626001,080140,TOKOPAK SDN BHD,OUTJIT,500840902,"CUSHION, FRONT (2L BNN)",RC1S1,1,50,1,50,0,50,SV-41485(CEI)/FW-65BZ30L/CEI,1,50
BTV,FGL03,24626001,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502158101,CUSHION LOWER (2L PHN),RC1S1,1,50,1,50,0,50,SV-41485(CEI)/FW-65BZ30L/CEI,1,50
BTV,FGL03,24626001,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,50,1,50,0,50,SV-41485(CEI)/FW-65BZ30L/CEI,1,50
BTV,FGL03,22741030,080145,YH PRECISION (M) SDN BHD,INJIT,502528322,BACK CHASSIS ASSY (2L LYX),RC1S1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22741030,080124,BANGI PLASTICS SDN BHD,INJIT,503338211,BEZEL TP ASSY (2L EPH),RC1S1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22741030,080140,TOKOPAK SDN BHD,OUTJIT,500840902,"CUSHION, FRONT (2L BNN)",RC1S1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22741030,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502400393,"CUSHION, UPPER (2L RIS)",RC1S1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22741030,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502400591,"CUSHION, SIDE (2L RIS)",RC1S1,1,240,2,480,0,480,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22741030,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22741030,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,500840701,TRAY (2L BNN),RC1S1,1,240,1,240,0,240,SV-40270(VN3)/KD-65X85K/1AF1,1,240
BTV,FGL03,22730026,S80003,SONY TAIWAN LIMITED,INJITIOP,504447001,DIFFUSER PLATE (EPH 2L),RC1S1,1,264,1,264,0,264,SV-40270(VN3)/KD-65X85K/UAF1,1,264
BTV,FGL03,22730026,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,264,1,264,0,264,SV-40270(VN3)/KD-65X85K/UAF1,1,264
BTV,FGL03,22730026,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,503862501,"CARTON, INDIVIDUAL (2L HRS)",RC1S1,1,264,1,264,0,264,SV-40270(VN3)/KD-65X85K/UAF1,1,264
BTV,FGL03,22626012,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,502405901,DIFFUSER PLATE (RIS 2L),RC1S1,1,644,1,644,0,644,P-MOD (YDCM065DCS01)(SVC),1,644
BTV,FGL03,22626012,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,502404701,"CTN, PMOD (2L RIS)",RC1S1,1,644,0.1429,92,0,92,P-MOD (YDCM065DCS01)(SVC),1,644
BTV,FGL03,22595021,PR0112,DAIDONG ENGINEERING M S/B,INJIT,502336524,BEZEL TP ASSY (2L RIS),RC1S1,1,504,1,504,0,504,SV-40052(VN3)/XR-65X90K/1AF1,1,504
BTV,FGL03,22595021,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,504,1,504,0,504,SV-40052(VN3)/XR-65X90K/1AF1,1,504
BTV,FGL03,22482015,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503415001,BEZEL BT ASSY (2L EPH),RC1S1,1,224,1,224,0,224,P-MOD (YSCM065CCO01)(SVC),1,224
BTV,FGL03,22482015,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472419601,DESSICANT(50G,RC1S1,1,224,1,224,0,224,P-MOD (YSCM065CCO01)(SVC),1,224
BTV,FGL03,22456012,080140,TOKOPAK SDN BHD,OUTJIT,503472702,"CUSHION, UPPER (2L RIS)",RC1S1,1,50,1,50,0,50,SV-40038(VN3)/KD-65X81DK/VN3,1,50
BTV,FGL03,22421036,080124,BANGI PLASTICS SDN BHD,INJIT,503338211,BEZEL TP ASSY (2L EPH),RC1S1,1,244,1,244,0,244,SV-40036(VN3)/KD-65X80K/AZ1,1,244
BTV,FGL03,22421036,080140,TOKOPAK SDN BHD,OUTJIT,500840902,"CUSHION, FRONT (2L BNN)",RC1S1,1,244,1,244,0,244,SV-40036(VN3)/KD-65X80K/AZ1,1,244
BTV,FGL03,22310038,080124,BANGI PLASTICS SDN BHD,INJIT,503338211,BEZEL TP ASSY (2L EPH),RC1S1,1,98,1,98,0,98,P-MOD (YSCM065CCO01),1,98
BTV,FGL03,22310038,080148,DAI SUWON PACKAGING SDN BHD,OUTJITC,474795101,"PILLAR, CORNER (2L NCS)",RC1S1,1,98,0.2857,28,0,28,P-MOD (YSCM065CCO01),1,98
BTV,FGL05,24380003,PA1240,CHIYODA INTEGRE CO (S) PTE LTD,INJITIOP,504589301,REF.POL.ON POP (CBN L),RC1S1,1,102,1,102,0,102,SV-41464(PL1)/KD-55X85L/PL1,1,102
BTV,FGL05,24251003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504483601,BEZEL BT ASSY (L ERP),RC1S1,1,600,1,600,0,600,SV-41476(TW6)/KM-55X85L/TW6,1,600
BTV,FGL05,24251003,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,600,1,600,0,600,SV-41476(TW6)/KM-55X85L/TW6,1,600
BTV,FGL05,24205003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,504589001,DIFFUSER PLATE (CBN L),RC1S1,1,50,1,50,0,50,SV-41134(VN3)/XR-55X90L/AF1,1,50
BTV,FGL05,24205003,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,50,1,50,0,50,SV-41134(VN3)/XR-55X90L/AF1,1,50
BTV,FGL05,24205003,PA1092,CHINA STAR OPTOELEC INTL HK,OCELLTCON,101715411,MOUNTED PWB E-T-CON (55),RC1S3,1,50,1,50,0,50,SV-41134(VN3)/XR-55X90L/AF1,1,50
BTV,FGL05,24197005,003010,KAWAGUCHI MFG. SDN BHD,INJIT,504506812,REAR COVER ASSY (L CBN),RC1S1,1,49,1,49,0,49,SV-41134(VN3)/XR-55X90L/E51,1,49
BTV,FGL05,24197005,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502240301,"BAG,PROTECTION SLIT(1500X1050)",RC1S1,1,49,1,49,0,49,SV-41134(VN3)/XR-55X90L/E51,1,49
BTV,FGL05,24195003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,504589001,DIFFUSER PLATE (CBN L),RC1S1,1,94,1,94,0,94,SV-41134(VN3)/XR-55X90L/TH8,1,94
BTV,FGL05,24195003,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504444001,CUSHION UPPER (L CBN),RC1S1,1,94,1,94,0,94,SV-41134(VN3)/XR-55X90L/TH8,1,94
BTV,FGL05,24195003,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504562201,CELL PROTECTOR (L CBN),RC1S1,1,94,1,94,80,14,SV-41134(VN3)/XR-55X90L/TH8,1,94
BTV,FGL05,24108026,005101,RYOKA (MALAYSIA) SDN BHD,INJIT,504481911,BEZEL TP ASSY (L ERP),RC1S1,1,784,1,784,0,784,P-MOD (YDDM055DCS01),1,784
BTV,FGL05,24108026,S80003,SONY TAIWAN LIMITED,INJITIOP,504602901,DIFFUSER PLATE (ERP L),RC1S1,1,784,1,784,0,784,P-MOD (YDDM055DCS01),1,784
BTV,FGL05,24108026,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,504603201,REFLECTIVE SHEET (ERP L),RC1S1,1,784,1,784,0,784,P-MOD (YDDM055DCS01),1,784
BTV,FGL05,24108026,PA1085,TSB (HK) INTERNATIONAL CO LTD,INJITILS,101578521,RELAY BOARD (L)-24,RC1S3,1,784,1,784,0,784,P-MOD (YDDM055DCS01),1,784
BTV,FGL05,24108025,080140,TOKOPAK SDN BHD,OUTJIT,504555401,CUSH LOW LFT PMOD(L CBN),RC1S1,1,1360,0.125,170,0,170,P-MOD (YDDM055DCS01),1,1360
BTV,FGL05,24108025,080140,TOKOPAK SDN BHD,OUTJIT,504555601,CUSH UPP LFT PMOD(L CBN),RC1S1,1,1360,0.125,170,0,170,P-MOD (YDDM055DCS01),1,1360
BTV,FGL05,24108025,PA1092,CHINA STAR OPTOELEC INTL HK,OCELLTCON,101716011,MOUNTED PWB E-T-CON (55),RC1S3,1,1360,1,1360,0,1360,P-MOD (YDDM055DCS01),1,1360
BTV,FGL05,23302040,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,503357562,CUSHION UPPER (L EPH),RC1S1,1,900,1,900,0,900,SV-40410(J1)/XRJ-55X90K/MJ1,1,900
BTV,FGL05,23302040,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,502240301,"BAG,PROTECTION SLIT(1500X1050)",RC1S1,1,900,1,900,0,900,SV-40410(J1)/XRJ-55X90K/MJ1,1,900
BTV,FGL05,23302038,080012,AUREUMAEX PRECISION PLASTICS M,INJIT,502338754,REAR COVER ASSY (L RIS),RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302038,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,503597713,BACK CHASSIS ASSY (L TGR),RC1S1,1,1260,1,1260,0,1260,SV-40410(J1)/XRJ-55X90K/MJ1,1,1260
BTV,FGL05,23302037,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,503357661,CUSHION LOWER (L EPH),RC1S1,1,968,1,968,960,8,SV-40410(J1)/XRJ-55X90K/MJ1,1,968
BTV,FGL05,22720013,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503313311,"STAND, R (2L HRS) A",RC1S1,1,14,1,14,0,14,SV-40272(VN3)/KD-55X85K/TH8,1,14
BTV,FGL05,22635025,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,545,1,545,0,545,SV-40272(VN3)/KD-55X85K/1AF1,1,545
BTV,FGL06,24631001,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504931901,"CARTON, INDIVIDUAL (2L PHNB2)",RC1S1,1,30,1,30,0,30,SV-41543(CEI)/FW-65BZ35L/CEI,1,30
BTV,FGL06,24631001,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101714311,LIQUID CRYSTAL ELEMENT(B65QUB),RCGS1,1,30,1,30,0,30,SV-41543(CEI)/FW-65BZ35L/CEI,1,30
BTV,FGL06,24475003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504483802,BEZEL BT ASSY (2L ERP),RC1S1,1,71,1,71,0,71,SV-41719(E33)/KD-65X85L/E33,1,71
BTV,FGL06,24378004,003010,KAWAGUCHI MFG. SDN BHD,INJIT,504507811,REAR COVER ASSY (2L ERP),RC1S1,1,83,1,83,0,83,SV-41463(PL1)/KD-65X85L/PL1,1,83
BTV,FGL06,24378004,005715,TOSIN PACKAGING (M) SDN BHD,OUTJITB,501969901,"BAG,PROTECTION SLIT(1720X1050)",RC1S1,1,83,1,83,0,83,SV-41463(PL1)/KD-65X85L/PL1,1,83
BTV,FGL06,24378004,PA1085,TSB (HK) INTERNATIONAL CO LTD,INJITILS,101578421,RELAY BOARD (2L)-32,RC1S3,1,83,1,83,0,83,SV-41463(PL1)/KD-65X85L/PL1,1,83
BTV,FGL06,24352002,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504483802,BEZEL BT ASSY (2L ERP),RC1S1,1,86,1,86,0,86,SV-41446(VN3)/KD-65X85L/UAF1,1,86
